,Adres bilgisi_ Arnavutköy ,Adres bilgisi_ Ataşehir ,Adres bilgisi_ Avcılar ,Adres bilgisi_ Bahçelievler ,Adres bilgisi_ Bakırköy ,Adres bilgisi_ Bayrampaşa ,Adres bilgisi_ Bağcılar ,Adres bilgisi_ Başakşehir ,Adres bilgisi_ Beykoz ,Adres bilgisi_ Beylikdüzü ,Adres bilgisi_ Beyoğlu ,Adres bilgisi_ Beşiktaş ,Adres bilgisi_ Büyükçekmece ,Adres bilgisi_ Esenler ,Adres bilgisi_ Esenyurt ,Adres bilgisi_ Eyüpsultan ,Adres bilgisi_ Fatih ,Adres bilgisi_ Gaziosmanpaşa ,Adres bilgisi_ Güngören ,Adres bilgisi_ Kadıköy ,Adres bilgisi_ Kartal ,Adres bilgisi_ Kağıthane ,Adres bilgisi_ Küçükçekmece ,Adres bilgisi_ Maltepe ,Adres bilgisi_ Pendik ,Adres bilgisi_ Sancaktepe ,Adres bilgisi_ Sarıyer ,Adres bilgisi_ Silivri ,Adres bilgisi_ Sultanbeyli ,Adres bilgisi_ Sultangazi ,Adres bilgisi_ Tuzla ,Adres bilgisi_ Zeytinburnu ,Adres bilgisi_ Çatalca ,Adres bilgisi_ Çekmeköy ,Adres bilgisi_ Ümraniye ,Adres bilgisi_ Üsküdar ,Adres bilgisi_ Şile ,Adres bilgisi_ Şişli ,Konut tipi_Bina,Konut tipi_Daire,Konut tipi_Müstakil Ev,Konut tipi_Residence,Konut tipi_Villa,Konut tipi_Yalı Dairesi,İlan Fiyatı,Konut büyüklüğü,İlanın koyulma tarihi,boğaza_bakan,metroya_yakınlık,teraslı_olması,esyalı_olması,bahceli_olması,oda_sayısı,salon_sayısı
718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19000,110,2,0,0,0,0,0,2.0,1.0
719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18000,90,2,0,0,0,0,0,1.0,1.0
720,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19500,100,2,0,0,0,0,0,2.0,1.0
721,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50000,120,1,0,0,0,0,0,3.0,1.0
722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,25000,110,1,0,0,0,0,0,2.0,1.0
723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17500,50,2,0,0,0,0,0,1.0,1.0
724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,22000,100,2,0,0,0,0,0,3.0,1.0
725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18000,165,2,0,0,1,0,0,4.0,1.0
726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,60000,130,1,0,0,0,0,0,2.0,1.0
727,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15000,140,2,0,0,0,0,0,3.0,1.0
728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,16000,70,2,0,0,0,0,0,1.0,1.0
729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15000,60,2,0,0,0,0,0,1.0,1.0
730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12000,80,2,0,0,0,0,0,2.0,1.0
731,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15000,107,2,0,0,0,0,0,2.5,1.0
732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16000,75,1,0,0,0,0,0,1.0,1.0
733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,15000,70,1,0,0,0,0,0,1.0,1.0
734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,17000,60,1,0,0,0,1,0,1.0,1.0
735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15900,115,1,0,0,0,0,0,1.0,1.0
736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,16000,70,1,0,0,0,1,0,1.0,1.0
739,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10000,85,2,0,0,0,0,0,2.0,1.0
740,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16000,90,2,0,0,0,0,0,2.0,1.0
741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10000,98,2,0,0,0,0,0,2.0,1.0
742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12500,79,2,0,0,0,0,0,1.0,1.0
743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6000,85,2,0,0,0,0,0,1.0,1.0
744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8500,85,2,0,0,0,0,0,2.0,1.0
745,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15000,98,2,0,0,0,0,0,2.0,1.0
746,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15500,100,1,0,0,0,0,0,2.0,1.0
747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10500,85,1,0,0,0,0,0,2.0,1.0
748,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12000,90,1,0,0,0,0,0,2.0,1.0
749,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14000,100,1,0,0,0,0,0,2.0,1.0
750,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14000,100,2,0,0,0,0,0,2.0,1.0
751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18000,80,2,0,0,0,0,0,2.0,1.0
752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10000,90,2,0,0,0,0,0,2.0,1.0
754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14000,110,1,0,0,0,0,0,2.0,1.0
755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10000,110,1,0,0,0,0,0,2.0,1.0
756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,60000,120,1,0,0,0,0,0,3.0,1.0
757,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30000,85,1,0,0,0,0,0,2.0,1.0
758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,16000,230,2,0,0,0,0,0,2.0,1.0
